#HGCROC board	HGCROC Ch	layer	assembly	board channel	row	column modNr
5	64	0	001	1	1	0	0
5	63	0	001	2	1	1	0
5	66	0	001	3	1	2	0
5	65	0	001	4	1	3	0
5	68	0	001	5	0	3	0
5	67	0	001	6	0	2	0
5	70	0	001	7	0	1	0
5	69	0	001	8	0	0	0
5	54	1	002	1	1	0	0
5	55	1	002	2	1	1	0
5	56	1	002	3	1	2	0
5	57	1	002	4	1	3	0
5	58	1	002	5	0	3	0
5	59	1	002	6	0	2	0
5	60	1	002	7	0	1	0
5	61	1	002	8	0	0	0
5	45	2	003	1	1	0	0
5	46	2	003	2	1	1	0
5	47	2	003	3	1	2	0
5	48	2	003	4	1	3	0
5	49	2	003	5	0	3	0
5	50	2	003	6	0	2	0
5	51	2	003	7	0	1	0
5	52	2	003	8	0	0	0
5	37	3	065	1	1	0	0
5	36	3	065	2	1	1	0
5	39	3	065	3	1	2	0
5	38	3	065	4	1	3	0
5	41	3	065	5	0	3	0
5	40	3	065	6	0	2	0
5	43	3	065	7	0	1	0
5	42	3	065	8	0	0	0
5	34	4	066	1	1	0	0
5	33	4	066	2	1	1	0
5	32	4	066	3	1	2	0
5	31	4	066	4	1	3	0
5	30	4	066	5	0	3	0
5	29	4	066	6	0	2	0
5	28	4	066	7	0	1	0
5	27	4	066	8	0	0	0
5	24	5	067	1	1	0	0
5	25	5	067	2	1	1	0
5	22	5	067	3	1	2	0
5	23	5	067	4	1	3	0
5	20	5	067	5	0	3	0
5	21	5	067	6	0	2	0
5	18	5	067	7	0	1	0
5	19	5	067	8	0	0	0
5	16	6	007	1	1	0	0
5	14	6	007	2	1	1	0
5	15	6	007	3	1	2	0
5	12	6	007	4	1	3	0
5	13	6	007	5	0	3	0
5	10	6	007	6	0	2	0
5	11	6	007	7	0	1	0
5	9	6	007	8	0	0	0
5	7	7	068	1	1	0	0
5	6	7	068	2	1	1	0
5	5	7	068	3	1	2	0
5	4	7	068	4	1	3	0
5	3	7	068	5	0	3	0
5	2	7	068	6	0	2	0
5	1	7	068	7	0	1	0
5	0	7	068	8	0	0	0
4	64	8	009	1	1	0	0
4	63	8	009	2	1	1	0
4	66	8	009	3	1	2	0
4	65	8	009	4	1	3	0
4	68	8	009	5	0	3	0
4	67	8	009	6	0	2	0
4	70	8	009	7	0	1	0
4	69	8	009	8	0	0	0
4	54	9	010	1	1	0	0
4	55	9	010	2	1	1	0
4	56	9	010	3	1	2	0
4	57	9	010	4	1	3	0
4	58	9	010	5	0	3	0
4	59	9	010	6	0	2	0
4	60	9	010	7	0	1	0
4	61	9	010	8	0	0	0
4	45	10	011	1	1	0	0
4	46	10	011	2	1	1	0
4	47	10	011	3	1	2	0
4	48	10	011	4	1	3	0
4	49	10	011	5	0	3	0
4	50	10	011	6	0	2	0
4	51	10	011	7	0	1	0
4	52	10	011	8	0	0	0
4	37	11	012	1	1	0	0
4	36	11	012	2	1	1	0
4	39	11	012	3	1	2	0
4	38	11	012	4	1	3	0
4	41	11	012	5	0	3	0
4	40	11	012	6	0	2	0
4	43	11	012	7	0	1	0
4	42	11	012	8	0	0	0
4	34	12	013	1	1	0	0
4	33	12	013	2	1	1	0
4	32	12	013	3	1	2	0
4	31	12	013	4	1	3	0
4	30	12	013	5	0	3	0
4	29	12	013	6	0	2	0
4	28	12	013	7	0	1	0
4	27	12	013	8	0	0	0
4	24	13	014	1	1	0	0
4	25	13	014	2	1	1	0
4	22	13	014	3	1	2	0
4	23	13	014	4	1	3	0
4	20	13	014	5	0	3	0
4	21	13	014	6	0	2	0
4	18	13	014	7	0	1	0
4	19	13	014	8	0	0	0
4	16	14	015	1	1	0	0
4	14	14	015	2	1	1	0
4	15	14	015	3	1	2	0
4	12	14	015	4	1	3	0
4	13	14	015	5	0	3	0
4	10	14	015	6	0	2	0
4	11	14	015	7	0	1	0
4	9	14	015	8	0	0	0
4	7	15	016	1	1	0	0
4	6	15	016	2	1	1	0
4	5	15	016	3	1	2	0
4	4	15	016	4	1	3	0
4	3	15	016	5	0	3	0
4	2	15	016	6	0	2	0
4	1	15	016	7	0	1	0
4	0	15	016	8	0	0	0
1	64	16	017	1	1	0	0
1	63	16	017	2	1	1	0
1	66	16	017	3	1	2	0
1	65	16	017	4	1	3	0
1	68	16	017	5	0	3	0
1	67	16	017	6	0	2	0
1	70	16	017	7	0	1	0
1	69	16	017	8	0	0	0
1	54	17	018	1	1	0	0
1	55	17	018	2	1	1	0
1	56	17	018	3	1	2	0
1	57	17	018	4	1	3	0
1	58	17	018	5	0	3	0
1	59	17	018	6	0	2	0
1	60	17	018	7	0	1	0
1	61	17	018	8	0	0	0
1	45	18	019	1	1	0	0
1	46	18	019	2	1	1	0
1	47	18	019	3	1	2	0
1	48	18	019	4	1	3	0
1	49	18	019	5	0	3	0
1	50	18	019	6	0	2	0
1	51	18	019	7	0	1	0
1	52	18	019	8	0	0	0
1	37	19	020	1	1	0	0
1	36	19	020	2	1	1	0
1	39	19	020	3	1	2	0
1	38	19	020	4	1	3	0
1	41	19	020	5	0	3	0
1	40	19	020	6	0	2	0
1	43	19	020	7	0	1	0
1	42	19	020	8	0	0	0
1	34	20	021	1	1	0	0
1	33	20	021	2	1	1	0
1	32	20	021	3	1	2	0
1	31	20	021	4	1	3	0
1	30	20	021	5	0	3	0
1	29	20	021	6	0	2	0
1	28	20	021	7	0	1	0
1	27	20	021	8	0	0	0
1	24	21	022	1	1	0	0
1	25	21	022	2	1	1	0
1	22	21	022	3	1	2	0
1	23	21	022	4	1	3	0
1	20	21	022	5	0	3	0
1	21	21	022	6	0	2	0
1	18	21	022	7	0	1	0
1	19	21	022	8	0	0	0
1	16	22	023	1	1	0	0
1	14	22	023	2	1	1	0
1	15	22	023	3	1	2	0
1	12	22	023	4	1	3	0
1	13	22	023	5	0	3	0
1	10	22	023	6	0	2	0
1	11	22	023	7	0	1	0
1	9	22	023	8	0	0	0
1	7	23	024	1	1	0	0
1	6	23	024	2	1	1	0
1	5	23	024	3	1	2	0
1	4	23	024	4	1	3	0
1	3	23	024	5	0	3	0
1	2	23	024	6	0	2	0
1	1	23	024	7	0	1	0
1	0	23	024	8	0	0	0
0	64	24	025	1	1	0	0
0	63	24	025	2	1	1	0
0	66	24	025	3	1	2	0
0	65	24	025	4	1	3	0
0	68	24	025	5	0	3	0
0	67	24	025	6	0	2	0
0	70	24	025	7	0	1	0
0	69	24	025	8	0	0	0
0	54	25	026	1	1	0	0
0	55	25	026	2	1	1	0
0	56	25	026	3	1	2	0
0	57	25	026	4	1	3	0
0	58	25	026	5	0	3	0
0	59	25	026	6	0	2	0
0	60	25	026	7	0	1	0
0	61	25	026	8	0	0	0
0	45	26	027	1	1	0	0
0	46	26	027	2	1	1	0
0	47	26	027	3	1	2	0
0	48	26	027	4	1	3	0
0	49	26	027	5	0	3	0
0	50	26	027	6	0	2	0
0	51	26	027	7	0	1	0
0	52	26	027	8	0	0	0
0	37	27	028	1	1	0	0
0	36	27	028	2	1	1	0
0	39	27	028	3	1	2	0
0	38	27	028	4	1	3	0
0	41	27	028	5	0	3	0
0	40	27	028	6	0	2	0
0	43	27	028	7	0	1	0
0	42	27	028	8	0	0	0
0	34	28	029	1	1	0	0
0	33	28	029	2	1	1	0
0	32	28	029	3	1	2	0
0	31	28	029	4	1	3	0
0	30	28	029	5	0	3	0
0	29	28	029	6	0	2	0
0	28	28	029	7	0	1	0
0	27	28	029	8	0	0	0
0	24	29	069	1	1	0	0
0	25	29	069	2	1	1	0
0	22	29	069	3	1	2	0
0	23	29	069	4	1	3	0
0	20	29	069	5	0	3	0
0	21	29	069	6	0	2	0
0	18	29	069	7	0	1	0
0	19	29	069	8	0	0	0
0	16	30	031	1	1	0	0
0	14	30	031	2	1	1	0
0	15	30	031	3	1	2	0
0	12	30	031	4	1	3	0
0	13	30	031	5	0	3	0
0	10	30	031	6	0	2	0
0	11	30	031	7	0	1	0
0	9	30	031	8	0	0	0
0	7	31	032	1	1	0	0
0	6	31	032	2	1	1	0
0	5	31	032	3	1	2	0
0	4	31	032	4	1	3	0
0	3	31	032	5	0	3	0
0	2	31	032	6	0	2	0
0	1	31	032	7	0	1	0
0	0	31	032	8	0	0	0
7	64	32	033	1	1	0	0
7	63	32	033	2	1	1	0
7	66	32	033	3	1	2	0
7	65	32	033	4	1	3	0
7	68	32	033	5	0	3	0
7	67	32	033	6	0	2	0
7	70	32	033	7	0	1	0
7	69	32	033	8	0	0	0
7	54	33	034	1	1	0	0
7	55	33	034	2	1	1	0
7	56	33	034	3	1	2	0
7	57	33	034	4	1	3	0
7	58	33	034	5	0	3	0
7	59	33	034	6	0	2	0
7	60	33	034	7	0	1	0
7	61	33	034	8	0	0	0
7	45	34	035	1	1	0	0
7	46	34	035	2	1	1	0
7	47	34	035	3	1	2	0
7	48	34	035	4	1	3	0
7	49	34	035	5	0	3	0
7	50	34	035	6	0	2	0
7	51	34	035	7	0	1	0
7	52	34	035	8	0	0	0
7	37	35	036	1	1	0	0
7	36	35	036	2	1	1	0
7	39	35	036	3	1	2	0
7	38	35	036	4	1	3	0
7	41	35	036	5	0	3	0
7	40	35	036	6	0	2	0
7	43	35	036	7	0	1	0
7	42	35	036	8	0	0	0
7	34	36	037	1	1	0	0
7	33	36	037	2	1	1	0
7	32	36	037	3	1	2	0
7	31	36	037	4	1	3	0
7	30	36	037	5	0	3	0
7	29	36	037	6	0	2	0
7	28	36	037	7	0	1	0
7	27	36	037	8	0	0	0
7	24	37	038	1	1	0	0
7	25	37	038	2	1	1	0
7	22	37	038	3	1	2	0
7	23	37	038	4	1	3	0
7	20	37	038	5	0	3	0
7	21	37	038	6	0	2	0
7	18	37	038	7	0	1	0
7	19	37	038	8	0	0	0
7	16	38	039	1	1	0	0
7	14	38	039	2	1	1	0
7	15	38	039	3	1	2	0
7	12	38	039	4	1	3	0
7	13	38	039	5	0	3	0
7	10	38	039	6	0	2	0
7	11	38	039	7	0	1	0
7	9	38	039	8	0	0	0
7	7	39	040	1	1	0	0
7	6	39	040	2	1	1	0
7	5	39	040	3	1	2	0
7	4	39	040	4	1	3	0
7	3	39	040	5	0	3	0
7	2	39	040	6	0	2	0
7	1	39	040	7	0	1	0
7	0	39	040	8	0	0	0
6	64	40	041	1	1	0	0
6	63	40	041	2	1	1	0
6	66	40	041	3	1	2	0
6	65	40	041	4	1	3	0
6	68	40	041	5	0	3	0
6	67	40	041	6	0	2	0
6	70	40	041	7	0	1	0
6	69	40	041	8	0	0	0
6	54	41	042	1	1	0	0
6	55	41	042	2	1	1	0
6	56	41	042	3	1	2	0
6	57	41	042	4	1	3	0
6	58	41	042	5	0	3	0
6	59	41	042	6	0	2	0
6	60	41	042	7	0	1	0
6	61	41	042	8	0	0	0
6	45	42	043	1	1	0	0
6	46	42	043	2	1	1	0
6	47	42	043	3	1	2	0
6	48	42	043	4	1	3	0
6	49	42	043	5	0	3	0
6	50	42	043	6	0	2	0
6	51	42	043	7	0	1	0
6	52	42	043	8	0	0	0
6	37	43	044	1	1	0	0
6	36	43	044	2	1	1	0
6	39	43	044	3	1	2	0
6	38	43	044	4	1	3	0
6	41	43	044	5	0	3	0
6	40	43	044	6	0	2	0
6	43	43	044	7	0	1	0
6	42	43	044	8	0	0	0
6	34	44	045	1	1	0	0
6	33	44	045	2	1	1	0
6	32	44	045	3	1	2	0
6	31	44	045	4	1	3	0
6	30	44	045	5	0	3	0
6	29	44	045	6	0	2	0
6	28	44	045	7	0	1	0
6	27	44	045	8	0	0	0
6	24	45	046	1	1	0	0
6	25	45	046	2	1	1	0
6	22	45	046	3	1	2	0
6	23	45	046	4	1	3	0
6	20	45	046	5	0	3	0
6	21	45	046	6	0	2	0
6	18	45	046	7	0	1	0
6	19	45	046	8	0	0	0
6	16	46	047	1	1	0	0
6	14	46	047	2	1	1	0
6	15	46	047	3	1	2	0
6	12	46	047	4	1	3	0
6	13	46	047	5	0	3	0
6	10	46	047	6	0	2	0
6	11	46	047	7	0	1	0
6	9	46	047	8	0	0	0
6	7	47	048	1	1	0	0
6	6	47	048	2	1	1	0
6	5	47	048	3	1	2	0
6	4	47	048	4	1	3	0
6	3	47	048	5	0	3	0
6	2	47	048	6	0	2	0
6	1	47	048	7	0	1	0
6	0	47	048	8	0	0	0
3	64	48	049	1	1	0	0
3	63	48	049	2	1	1	0
3	66	48	049	3	1	2	0
3	65	48	049	4	1	3	0
3	68	48	049	5	0	3	0
3	67	48	049	6	0	2	0
3	70	48	049	7	0	1	0
3	69	48	049	8	0	0	0
3	54	49	050	1	1	0	0
3	55	49	050	2	1	1	0
3	56	49	050	3	1	2	0
3	57	49	050	4	1	3	0
3	58	49	050	5	0	3	0
3	59	49	050	6	0	2	0
3	60	49	050	7	0	1	0
3	61	49	050	8	0	0	0
3	45	50	051	1	1	0	0
3	46	50	051	2	1	1	0
3	47	50	051	3	1	2	0
3	48	50	051	4	1	3	0
3	49	50	051	5	0	3	0
3	50	50	051	6	0	2	0
3	51	50	051	7	0	1	0
3	52	50	051	8	0	0	0
3	37	51	052	1	1	0	0
3	36	51	052	2	1	1	0
3	39	51	052	3	1	2	0
3	38	51	052	4	1	3	0
3	41	51	052	5	0	3	0
3	40	51	052	6	0	2	0
3	43	51	052	7	0	1	0
3	42	51	052	8	0	0	0
3	34	52	053	1	1	0	0
3	33	52	053	2	1	1	0
3	32	52	053	3	1	2	0
3	31	52	053	4	1	3	0
3	30	52	053	5	0	3	0
3	29	52	053	6	0	2	0
3	28	52	053	7	0	1	0
3	27	52	053	8	0	0	0
3	24	53	054	1	1	0	0
3	25	53	054	2	1	1	0
3	22	53	054	3	1	2	0
3	23	53	054	4	1	3	0
3	20	53	054	5	0	3	0
3	21	53	054	6	0	2	0
3	18	53	054	7	0	1	0
3	19	53	054	8	0	0	0
3	16	54	055	1	1	0	0
3	14	54	055	2	1	1	0
3	15	54	055	3	1	2	0
3	12	54	055	4	1	3	0
3	13	54	055	5	0	3	0
3	10	54	055	6	0	2	0
3	11	54	055	7	0	1	0
3	9	54	055	8	0	0	0
3	7	55	056	1	1	0	0
3	6	55	056	2	1	1	0
3	5	55	056	3	1	2	0
3	4	55	056	4	1	3	0
3	3	55	056	5	0	3	0
3	2	55	056	6	0	2	0
3	1	55	056	7	0	1	0
3	0	55	056	8	0	0	0
2	64	56	057	1	1	0	0
2	63	56	057	2	1	1	0
2	66	56	057	3	1	2	0
2	65	56	057	4	1	3	0
2	68	56	057	5	0	3	0
2	67	56	057	6	0	2	0
2	70	56	057	7	0	1	0
2	69	56	057	8	0	0	0
2	54	57	058	1	1	0	0
2	55	57	058	2	1	1	0
2	56	57	058	3	1	2	0
2	57	57	058	4	1	3	0
2	58	57	058	5	0	3	0
2	59	57	058	6	0	2	0
2	60	57	058	7	0	1	0
2	61	57	058	8	0	0	0
2	45	58	059	1	1	0	0
2	46	58	059	2	1	1	0
2	47	58	059	3	1	2	0
2	48	58	059	4	1	3	0
2	49	58	059	5	0	3	0
2	50	58	059	6	0	2	0
2	51	58	059	7	0	1	0
2	52	58	059	8	0	0	0
